delegator,voting_power
somm1wsgte9eamcchp9p77w7ryzyxys7aswv29yf5j9,28000000.000000000000000000
somm1gylzr0qr6ekq6cpwcjlttqtyyveen74gvfuqjs,28000000.000000000000000000
somm1v6keyckgr5nfnf4rp6x6su5tyrwzkee0syxj9n,275000000.000000000000000000
somm1gg2z2y3ncjwh0wd0q6e7tj2ecma04my0ele3wt,27000000.000000000000000000
somm1xs79nssadxszdaefjwsvd8wsea965sthj0nqrs,267002246.000000000000000000
somm1zef50alne0a93amy9a2zrh0gmmdl3nejtp8psq,2633311.000000000000000000
somm12uxng5gtu9lt0fj4y47yk2zuelgv9ec44jzg6n,25000000.000000000000000000
somm1tu5zhg6nevua8kultg98t8d52ftwd8zkqfn97a,25000000.000000000000000000
somm1fjam2emvm87zkfa53yycexjpnv3q9a4v0877p3,24500000.000000000000000000
somm1tqunyvagdl4arxazcuxtkuv99fw9p8jky7ul8q,23232922.000000000000000000
somm1y946vr3nxmxp4ueuunt4hazmvf5srdk9kz3qs3,23000000.000000000000000000
somm19fuwpag5az92hx56jec20py24uc0wh06p9v7je,22000000.000000000000000000
somm1w9v8dvepez40mrl4cy3rrmz985xlk64e9h0esa,2160394.000000000000000000
somm1d6vr9xs67dmcd6hjhxafyfwgnpnsugj2jsnpgu,2110000.000000000000000000
somm1g69cngt47he5uz8rxa4lklwp3gyr65avk44yeh,20836980.000000000000000000
somm1duhqr3ua6dfe95wqh0dj3pw9qdwxlp70muqvs0,20810928.000000000000000000
somm1zs79e7ascer4j3he5dzvzxey3hkaa5p2esyp7p,20500000.000000000000000000
somm1pwhmecpmtxs58xedwj9mttu3rh2feldtqjcejz,20000000.000000000000000000
somm1ygppqsvww2g4h2ev6ze4cutq83t03ugne3cya8,20000000.000000000000000000
somm1xk4mv2jkpke9jlqzjy9c4f60sv4emzkqlvaxtz,20000000.000000000000000000
somm1dj3sgpaa8s7gd0r390ga8aapytj7e59zy8ye57,20000000.000000000000000000
somm1wnwjjfzzydau2pjk5jqmlfk9c3q963kqk5jpec,20000000.000000000000000000
somm1wrj4spg6ntpedamdhgffk0mk04jpe8kua83pqf,2000000.000000000000000000
somm18dhtsvjsasz9qfjh7qfnv40zsge5eecurj6vx0,200000.000000000000000000
somm1xcqt9tu9q9jzculqrryzp3v472336vlftnks8l,200000.000000000000000000
somm1tmsxq5lp7vz953jva4c2ekxe3as26cm26fvnwx,20000.000000000000000000
somm1q3dpka799kz96mnm56jygcqvqex8zd22nkp39y,18663.000000000000000000
somm1g9qaztrr55ss3s4drzgt25x8r7c6svakrjfll8,17000000.000000000000000000
somm1g5435cjhlm4s2nlmwln6ess9x4lc4qgd99wxws,150000000.000000000000000000
somm1zf2xj5egvp4hchf6qz08hcnq7lx49esh6uhjq2,150000.000000000000000000
somm12t4mmp66df9spgz7eplxy8xqssjwx4ax70znl9,1400.000000000000000000
somm1dvnhm6rewxur9nrql5l2m2a6tequ4fsf0npz5h,133021.000000000000000000
somm1p0wfz790eeft3l4sxznz4y7gcq9sthmrpncv6j,130001009.000000000000000000
somm18wzrerlnpgw2w7rg6kmpfn0nuft0v92jeqd70e,12606.000000000000000000
somm1tqlex8qlnk6pwphvk95guvucgh994ysec5s9jp,1110000.000000000000000000
somm1yl7elcrzglhllld93v5c30tspjwmm35qqcscr0,11000000.000000000000000000
somm1y94uk0hdf0sp60amfpyt95pnvx95wtaq7qqmqt,11000000.000000000000000000
somm1qpac8q0ky745zmfpenc5cnn8jd24vzrn4ans9h,108000000.000000000000000000
somm19nz8jklcffn0e3mmna9g8acjzpstmmuq5g0eh7,10290102.000000000000000000
somm1gg4mdc35djsvfpjry6ay6j6ez84rkdwpk02wqq,10100000.000000000000000000
somm1q4wxylcshtumrdp84sx3r9g79gtex5qcmxxq96,100000000.000000000000000000
somm1vv2nm8tvpyx88r07hx5x4zyctpkztp6yutse52,100000000.000000000000000000
somm1ygvvu0adrzs078j8wwsxdzldryj8kupsa3syps,100000000.000000000000000000
somm1z3pzzw84d6xn00pw9dy3yapqypfde7vgqtkrlj,10000000.000000000000000000
somm122c3ta92tpj5c6rhdy0rxjt7san8yj7xaunqkw,10000000.000000000000000000
somm1yey69mwvdw7kugvkkka0hq85vlut3y6u6k9xhf,10000000.000000000000000000
somm1yxgefa7h4hnta2cfglm2e7r5cnlwpkxflt60yg,10000000.000000000000000000
somm18lz45r3jznse0rxrfn79mxeepwt8kt0y7yzhjy,10000000.000000000000000000
somm1yhppklazvehhap0je5lerlpuwzq9jhzvuzlqek,10000000.000000000000000000
somm1yt92wkdnel6n9fmea2tfqxxxc6zly23xjn0mwa,10000000.000000000000000000
somm1v7w4fs3eq63vfn5xqqh04pzuesj44u9euevty7,1000000.000000000000000000
somm1grtpn36qrfmrfexu6vj3s5pgd4x5hcvhf3u2ye,1000000.000000000000000000
somm189d7eh25tvlq75sy75f5nnecjlmuz0p8m3mnal,100000.000000000000000000
somm1fp099x3m4l87wa9hg3w5ny0uzhrs6j4mx482wx,9993750.000000000000000000
somm1qv9x5meurqh8yjflcw7zlax5400422zc2qddcu,9988750.000000000000000000
somm1ffpdl72gvhwm82anjlzg6r0pjuj6y5snal4usr,993750.000000000000000000
somm1ddy50f6e7uthkf3lkaczcwehxaxprkaqc8uhkr,8350000.000000000000000000
somm1s3sgg876ftpv3vqpjagfumd989erwmlhyawjfn,83000000.000000000000000000
somm1qld0xhe0g8dc5xzr0p5lktk98y2086uy4aqg4z,80618391.000000000000000000
somm15am7gfqewp9f233dssfhgm587uuph4vw4ptwxk,7500000.000000000000000000
somm190ntkuxy7uh8qv79lfn9g7kdcjx94385y5stk3,73000000.000000000000000000
somm14ff622hz5n2y2xzlv8nqerjfkx0hwnk5ax02lp,70628179.000000000000000000
somm18lnxwzu4dtxlam4sxm44jmhpyalleeysf70vzp,70000000.000000000000000000
somm1yxgefa7h4hnta2cfglm2e7r5cnlwpkxflt60yg,7000000.000000000000000000
somm1t5rpvts5cmtg3y30j8r8g3hemukfgghanc6sve,69067263.000000000000000000
somm1ttcsq7lwur858zcpnn07m47045at0tagynumt7,6900000.000000000000000000
somm1ym0hl50hy7f999ws9uatr02fa5fguwlzaxm4rr,68600000.000000000000000000
somm1342hwtlm6wdvpmh5ts3pfe4ne03ff8upe037sf,68041634.000000000000000000
somm1xyvkngt2qrps7xws3eyvd9y68psrwefygsms5d,67993750.000000000000000000
somm157mhaldtehppp32gv8axn8mtak9l8ezndk4pjg,67000000.000000000000000000
somm1gnz3pxs5p2t7ealtwy4ehjstdv0sr09mzyy6cd,64750000.000000000000000000
somm12czwlg3v522rqpdc0lahllufytzdxvhlm0qauk,62173866.000000000000000000
somm19s7nrzxwlwwt4pdk4dnk9wltnr67w6sd4jjg6s,61800000.000000000000000000
somm1gwqkt8rka8kg67x4f0jnsvw4hgv6rejg6fuaan,59700000.000000000000000000
somm1479pfgqxtznqqsdl2gs8mgxzevmglj4tlydptz,5929125.000000000000000000
somm15xythahzx8f2xce2nks60hwsrd4ahkmuyeatsm,5800000.000000000000000000
somm1kv98xapa28s05x5exhupg3gzlfmkwfl32ye45r,525000000000.000000000000000000
somm1g2mjkrugdjr0h75cwg9ml5r8ynltd4z9emxup8,5000005.000000000000000000
somm1yppjw2thnmrfc7tt0msuw6zcntngcdxd0pndhs,5000000.000000000000000000
somm18lz45r3jznse0rxrfn79mxeepwt8kt0y7yzhjy,5000000.000000000000000000
somm1plxajyqwe97ghd4em2xgd39wzvr27aelh5kcw2,500000.000000000000000000
somm1xcqt9tu9q9jzculqrryzp3v472336vlftnks8l,500000.000000000000000000
somm1fvf2wy42pt8mt8rn5w4ap0wz349303gfmjmxhn,4950000.000000000000000000
somm1zmyx0tegzetxfvlutf09fagmugz2r04400crj5,49000000.000000000000000000
somm1jf3fe8tsxaejllkxgv0cw0sz4622tf9e22uwv0,4393750.000000000000000000
somm1n3wd2e6jxtpn63e8ssnp3fgu5p3we67dmad5wh,4200000.000000000000000000
somm1kcggdxusct7rdvg467mvdluqt9g8gqkuq2zxan,4000000.000000000000000000
somm1s9mcvk9c4ej7veme2gudhrdmye5yfmdjy0c6p4,4000000.000000000000000000
somm1gdlg5u0acwme8y472c28mf6sf77w4vr7urlw8y,4000000.000000000000000000
somm1r7fteg3ugtwh00vglgrc85r7rq09s8vdzhgz0a,4000000.000000000000000000
somm1vafg3y52df03srcgpsdf5t2wvg6harytuzv26s,4000000.000000000000000000
somm19ng9gamfwrjgswjx0k0vmk2z8kha453y97zqvc,38000000.000000000000000000
somm1yhppklazvehhap0je5lerlpuwzq9jhzvuzlqek,38000000.000000000000000000
somm1vmvfxsd5u0zzstg6ftypek85erc40dv9ttr3gt,3500000.000000000000000000
somm1vp64x8tey8funx7rleh9s90v8r2trp2kvdgnh9,34990000.000000000000000000
somm1tht2l85qc5qc2n46aa902hsuxhqf2x7shcrgw9,30000000.000000000000000000
somm15u0eghztgv3jkkhf6hterf397mjss9nctmt7f4,30000000.000000000000000000
somm1xyy5r22zs5c3qt35puxqjw4p3xvrzend7w2zy0,3000000.000000000000000000
somm1dpq7rg5nuc6ndepqj8apn386cgfqlr668ved78,3000000.000000000000000000
somm1n26jpdn0nftc3rqh647d8mtwle5cndqgdvzmjf,3000000.000000000000000000
somm1xej8haa6cuaqyj0y4vhv43yfzfl9jg4hzva642,30000.000000000000000000
somm1k8e50d2d8xkdfw9c4et3m45llh69e7xzzxnweh,28825510.000000000000000000
somm1fv4thfdf52ye23lu6uu65vzlmtfkmz968yc6dg,26773005.000000000000000000
somm1d76n9fmzkzwvpf6uqy86es009al0acn39up6hz,25000000.000000000000000000
somm1x9twqvgwkkfv2vphrw8laqans78n3763z4738t,2427474.000000000000000000
somm1fp7pfvl2dyte00k3dudtzwguqufmp5rvmh8n4e,2370376.000000000000000000
somm10g9lnnkx0js2cu9ln42m3cmfc2g4m4ya9r5cus,21000000.000000000000000000
somm1zkcu5vs8uev3d5mntmjvk2dgt3e6enqxfvd4ng,20059593.000000000000000000
somm1n29qfg6wegxqnn92upjj0ulwlqfjj4yqjydd0d,2001200.000000000000000000
somm1vxykcs9pyjkrnlv9vc4kaf4s6snprrsktvewu4,20000101.000000000000000000
somm1ttm76wws8lct6ua09c2jz463jweelhy25n5kj9,200000000.000000000000000000
somm1qypjj5c5w26srls2y0h93u5nvynkldxv80yuw3,20000000.000000000000000000
somm1gzynzdzasx97u7h6cq268gdncell24w047hrmh,20000000.000000000000000000
somm1ygppqsvww2g4h2ev6ze4cutq83t03ugne3cya8,20000000.000000000000000000
somm1pt5sewtj7zh8uy4se8y8v7zk7rl0avawfdpnme,20000000.000000000000000000
somm1vlhddc9q5me2n6hxalw2ka4mwfcuply6mxl3tq,20000000.000000000000000000
somm108pvkgt4yvrscqju02st3ac2nfs0r77xk30dpq,2000000.000000000000000000
somm1y8akmskm44l69ag2lf9t5ahtns8nxadmk2mt4v,2000000.000000000000000000
somm1drw7200egvwhe82x6f5dpvcnw3pn36hvek9pg7,2000000.000000000000000000
somm1tmsxq5lp7vz953jva4c2ekxe3as26cm26fvnwx,20000.000000000000000000
somm1386njj2c5ypc9zum64vyzh67pmllwpa5lwwuux,196896662.000000000000000000
somm1fapflgs3cypj4j653v6w6pw5n34wu7pkc7mz26,1855086.000000000000000000
somm1tlaea2had6dyw3z6xyj7sjkgfsqhszh5w9gdw5,174933953.000000000000000000
somm1dt4s8296jj2zzwa5f4gqauvavgg0wvd5uxwe2j,17000000.000000000000000000
somm1gwwz25r3r2ve6eppdhlyj2dex6j28su7ecdf4g,1517000000.000000000000000000
somm1gg2z2y3ncjwh0wd0q6e7tj2ecma04my0ele3wt,15000000.000000000000000000
somm1w875kdjh3yxxdurrctu2ze7hjm8mdp9q2v9456,15000000.000000000000000000
somm1dce5fs9u963dxlpguk78a3c03etsvrd3wvhv2v,14139.000000000000000000
somm1y9levuleag2t56ucnkz9w5u9hqc8xh043gep62,12540000.000000000000000000
somm1370fn26kj4r7780clfsuqxg5xrw2jf66ak536d,119600000.000000000000000000
somm1zy8knphzhf9u8xeyjc6k3eps96q48hlmaq2alm,118592373.000000000000000000
somm1y0jaz4vfugft9uh0aw02x6hca3key5lxl2vt0z,11000057.000000000000000000
somm13suxcrnvl5pygujp0v8vs9lxf7p7c6l4afdw4h,1100000.000000000000000000
somm1ghlgft9awa0ke2ye8ky4mad0r5vqk0fgxwz5zh,10993750.000000000000000000
somm186qqhn9um6rksed7fqzg5uxhlfs099dkj3cgsj,109000000.000000000000000000
somm199gxe69xgw8qxpnld7ya8eh92ajdaqzwhfgp3k,10815843.000000000000000000
somm1kvshx406dgy5azrh0sxypgl48jndgafyekv8vq,108000000.000000000000000000
somm1v0ddl2nmezj4gy2j6rxg79qvdasu4r0td6t05m,1001400.000000000000000000
somm12n4pgw42qy5lkw4at43eqmjcwr52meq9fcm52t,100000000000.000000000000000000
somm1vhn8snchndudys9xts96q4kd4a98dtqt282hjq,100000000.000000000000000000
somm1zjxhvr2e8p3zhj4fdkq4fpj0x4rk7e7c3x6pqt,10000000.000000000000000000
somm1s5f9ezcqj6euemwxt2d66cefj2yrl76gzwruhy,10000000.000000000000000000
somm15x0pzul0xt84tjp563tpplrt5hu50w48qacdaa,1000000.000000000000000000
somm15055v5dh2hsn6fmy6ucday3pwn8m6gcmuult8v,1000000.000000000000000000
somm1x0gzesx7j7u3j2ahg70v2z6j9h5lsmcwsherlc,1000000.000000000000000000
somm1jz6xskrg6tqy9s5g0kjlm8jl3sxuenvgfc2wlh,1000000.000000000000000000
somm1qly96sy3yklkwv6cf4he5ves4qu8yn58k5uvru,1000000.000000000000000000
somm189d7eh25tvlq75sy75f5nnecjlmuz0p8m3mnal,100000.000000000000000000
somm15a6vm7skdk5rpxp359p4m59kj79fae6037v9r4,100000.000000000000000000
somm1trvktzyp2n9gl4d6mf3cjhqhczkpk3yuylct5y,100000.000000000000000000
somm19evu9geh3e94l78jg4qjmktj05uxnpl0zg0nqn,100000.000000000000000000
somm1xcxkq2xfdxx7f66pj6g4g3te442h062dqknjz9,100000.000000000000000000
somm1r7wlqmwfzcg5fzk55ksme4w8zyudfv3e52qumm,10.000000000000000000
somm1plfxdmz97ghy3y67g9euvdnlfrxpek5xpj00xf,99990000000.000000000000000000
somm1ux3pj30gvae78xw6s7u2gtlxsrshp430vpksp5,881008.000000000000000000
somm1t8w4k3xlmwy36kmlc382z2fdhydwlvc2tfxfak,70000000.000000000000000000
somm1cfyvxaxtv5chpujv6jtlg90rwrvvsfnwga0qgl,54500000.000000000000000000
somm1whd05l6f69ylp5zjm7406mns3uhlh8rw9genkx,52000000.000000000000000000
somm1lcsjy2d5s33h0sddd8lpuqvwyz5ruz7ju4aeqa,500000000000.000000000000000000
somm10xx8yj02dkmane8dxw38dldqejg4wm0vxzrjd2,500000000.000000000000000000
somm1jem5qmje8wskepea5vy3gzyqxe66p387xunedl,500000000.000000000000000000
somm1g6twjxy6nrvkv43v2jza79xseam3d0lp8zkjs2,5000000.000000000000000000
somm1gae40k8m7v8h064j8dm8ap5knp3twmlt9z00rk,48093750.000000000000000000
somm1kykrr9f2uw3jxcvs59u8g0guglywlre7unls2l,436.000000000000000000
somm1tlquwwh9evzpma69u9fxkzswd5zaj0u5fpv73k,30000000.000000000000000000
somm1pvu8chwtef87nrg46sj0y3x5cxy7eyhaermlxc,29000000.000000000000000000
somm12rlmpsen59qh0tduwlw0p6vcv09hc940qd344y,228325.000000000000000000
somm1xa0n2kate87v7sda90h79wp7eldwzzruel7w3t,217817520.000000000000000000
somm1g5urq7wqff2asddv2jwefadhhnsre2ssnv6k3s,20090000.000000000000000000
somm1jl4vek3y9z6axsuzd0ev8s9qeguyt703k43m40,2000000.000000000000000000
somm1a9h9wjwpaxhuu9exfjfrky6rwzhtungd0krml2,188659312.000000000000000000
somm1rjf699kz55upwy8ggkgnl8r9rv3epavzzjuhc3,150000000.000000000000000000
somm1ea55zy3axsfzrr8h5g70krq4f9yckrn49cep26,114857500.000000000000000000
somm1rqphmnz7u20w83tj8ux7hz08q69c4arz6j5hst,100000000.000000000000000000
somm1qly96sy3yklkwv6cf4he5ves4qu8yn58k5uvru,1000000.000000000000000000
somm1y0few0kgxa7vtq8nskjsdwdtyqglj3k55jy9jz,1000000.000000000000000000
somm10euawmvvt7fw4hdwh0nrk2rgez07zraxyvq78k,822719.000000000000000000
somm1hkv0nx7e0k8tyl23k2m79uevrn0apnxewmd8jy,8050000.000000000000000000
somm10dtdrw66nnawfduemkjxlh6f6n038hdu3wrr5h,8000000.000000000000000000
somm14ctas6xt3d57m2vvmqyz2h2m97ml3a4vzc0xat,7036667.000000000000000000
somm19clxjvtgn8es8ylytgztalsw2fygh6etq2et8x,6938000000.000000000000000000
somm1sdugz4jf590flvcxtsxll7nhp7acl3evxct3pw,61000000.000000000000000000
somm1c9xa3dp0970yrp8gj8rrwgne7al7q0cvcqameg,60000000.000000000000000000
somm1vk0ujn989njazxzcezu8snxrucesf4gn9gml8t,5827608.000000000000000000
somm1r5qkmvn9hnv0pugejr73639w07d2mughl83vhh,50000000.000000000000000000
somm1sfc34ujkys84eeqmegm7lle955y3edytvg3yu2,50000000.000000000000000000
somm12fmcjn8lq9x69wf48lw3nu7am6nzzehuq2un4w,39000000.000000000000000000
somm1gvtlcwnkrz6zwz8knc73xs9pkt7mrtrd7v4cy3,35780000000.000000000000000000
somm1360878zq3qxhh9eunw4ua7udmvx47kvsvdghaz,34800000.000000000000000000
somm1ftkdaf64j80fvdxc93n489djm0hd38307sz82j,34000000.000000000000000000
somm1hqwhf60933tyjqdry8tp9nxs4sf52sxwl4wr25,3346848.000000000000000000
somm14rm6elyhsx5u9xxvenfwx8anef0hsqwlqrgzhh,31000000.000000000000000000
somm1gjljqc3j8dpt75aupntf8lahstamygx98j2fm0,30000000.000000000000000000
somm1z2p8yxg9282pvyehht725l48w8qkpc8uewqxld,3000000.000000000000000000
somm14khvd82d582zhns8nun04p8qje03zj36dccpln,3000000.000000000000000000
somm1eymapsam3l5ymas76avez0adlvw3u293uvn7hl,281800000.000000000000000000
somm1rj80vmsq5663dnjf5xlz5mc9wjku6xwpmwkzfq,280422314.000000000000000000
somm1nffxrer06tgkzlhzdxtz7efrqf0ykufrde69s0,28000000.000000000000000000
somm1prqrer7757gty3djewnup9283e3ktnl04n45x5,25890000.000000000000000000
somm1k72sa9026gc0eskwrz3kz22tdxvswuzs5rr7xw,257212907.000000000000000000
somm1mtzevk7gs6txgelsp53lwllfn5x92srhdweprn,25000000.000000000000000000
somm1tqskstpdcptrdhyrnwu8ngdu4vf53m064qtd0k,25000000.000000000000000000
somm1pm8g97j2nmfl5gt094vq7dylq2vljl4ztlx76s,235000000.000000000000000000
somm10gl23phktyakg0jf44e6ufyve6a5ccvtvr6386,20000000.000000000000000000
somm1ux7mjv82t0q6j5u9ls0jp7ntyfgphzzhw9hr4k,2000000.000000000000000000
somm1aevdt3mdcruyq7zq4c2zg89y6mwmeufyrm3rag,2000000.000000000000000000
somm1cxwvm28mfmfvm4v82l0cgw4xtthkwmtckndjpk,20000.000000000000000000
somm1m7x249ahuu6na0dskdwet2uq0vyjwppjepqjds,19993750.000000000000000000
somm1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2m5jax7,181600000.000000000000000000
somm1gdrcuw32mfyxxy7mc0alzlmxq9am4k7sqmhh4w,170000000.000000000000000000
somm1gu92w3wkwawq6q8epdsyce6x7q5gzvv5wqrzjq,16401079.000000000000000000
somm1jxpztalf3skjftyrlf3tpd3c94g2nqkahyzyk9,150000000.000000000000000000
somm1hdcc4qfje3mxchdtsvh9a065yscqjn36kx047g,130000000.000000000000000000
somm1l4urwpugzxtn56amd52ffzgp4t750dsp8ftk7g,130000.000000000000000000
somm15pszr7ljemequ30aph03vhqvgmyce65syxzk5q,1250000000.000000000000000000
somm1c84g70323ss2vlu2jzydpx9gf6lnzeykc3vkdp,125000000.000000000000000000
somm1pzgmkzvw2nuav5j8yp6gd8ymjpfr55ymwax4qy,125000000.000000000000000000
somm1yapj782cpsx9u2nd4fv7yvqrumv9jlzr6c4tc6,121000000.000000000000000000
somm1ynlzcf7x0uxwk35u6kvtpsd23sfyake0x9ed7s,1110000.000000000000000000
somm1qly96sy3yklkwv6cf4he5ves4qu8yn58k5uvru,11000000.000000000000000000
somm1m8nrmn5ykxxzeqkkzq4ztms9ceccp972770d3a,105581129.000000000000000000
somm1f9288phuzredp9n83r8kg5aj69medzz9mt6je6,100500000.000000000000000000
somm123fpwvrw5cjqjv7a72jsxj09e72epz729akndt,10011366.000000000000000000
somm1x5rmunevfr0cn3dypw86vp9r9c60zzlk8twpnr,10000000000.000000000000000000
somm1t9nd2wcgjxkw7mvgzm7z70vl6jf408u7vvz8zv,1000000000.000000000000000000
somm1ykqfsmrw0uk4fcnycpp60a0cdg0xlsmcrrk03s,1000000000.000000000000000000
somm156724whmwqua9dxwy57dvdw2a3lh3g8y4ramj0,100000000.000000000000000000
somm1352qm92l6p3w4jldzd66yl9xl4c84zed069ujw,100000000.000000000000000000
somm14c2zjf87ym5rkd0rx4meq8lnrncjgq8e2sqxly,100000000.000000000000000000
somm1vqj8du37hwzdc0eyfpews66n65a993xmszd5sz,100000000.000000000000000000
somm1kwyjrylpq05zr4sgxzhmelf66qkmgznja28lxe,10000000.000000000000000000
somm1c8nyhphhsvtluee95rx3xgl0fd0d5v4y9yvh68,10000000.000000000000000000
somm13cthev4edhdy46j5fuy66f8mks0y3amnggqkpp,10000000.000000000000000000
somm1dpq7rg5nuc6ndepqj8apn386cgfqlr668ved78,1000000.000000000000000000
somm179jzv7348lgu9zaq5xlnk7swchzsr22fapgr8m,1000000.000000000000000000
somm1l38kl5u0rmqj2rr4336jjxpmap9gl7amrhtewx,1000000.000000000000000000
somm1mdwp6w6wfx6fjs7tmn7v3egtw4suaunstydqzt,100000.000000000000000000
somm1wmvdddrgqn0kj3ry6qvyx2r30wjzmn673qpc5t,81601197.000000000000000000
somm18u308mwud4eg87u2zm5xe8tcs2ctdqgpuufdvk,65099321.000000000000000000
somm1uqrxgsylszwzw23d8xaunpczmezkm9gm2cguv8,608962320200.000000000000000000
somm1qncvtczcx7g6ws9ncl2vz4vdu9yls5mp9423j9,53750.000000000000000000
somm14ec05d3yrxzm9px5lmsyu5xec92qqv8dggylm9,5024368990200.000000000000000000
somm17p9g0h997ca5xae3t06wnhr3xnlrr856azeu4n,50000000.000000000000000000
somm1g6twjxy6nrvkv43v2jza79xseam3d0lp8zkjs2,5000000.000000000000000000
somm1afumn0gvtgdafvq4fd9vs78n6dk295qzdq0lky,4900000.000000000000000000
somm1fg6wmdm53kjk455jd8ezqhkpd7z5yy6yk62qc4,43000000.000000000000000000
somm1e2h92rpz4vwthzss79k0hta8mgtk65h4x3ks5q,40100059.000000000000000000
somm1kvyh78h2ewd43u2vnfvykvfdh2qxjysulv5czw,2400000.000000000000000000
somm1rkz324jya79j7jse7cm00pyeqv6mtaf0dnxa7y,222895385.000000000000000000
somm1lx0cxps7l443kwyvvkkf9wyqqtqu4xwuq67wuz,2000.000000000000000000
somm1fvrzzxxq65h622jj6wd3vhtkse3gvjv0ww6lq9,181594281.000000000000000000
somm13m6w3u4pt0sz96ptphwz8kmqp8gt3hhaaz7x6a,153000000.000000000000000000
somm19qwx3dyfpn2tkqsqrkagl7euy005alfymznz0c,15000000.000000000000000000
somm1m09tllynwq32cw7kdtczqhfu89xvswejra7lny,150000.000000000000000000
somm14nrcses6dnxunsmpfqu7wm2fv5928p2jv9sagc,12100000.000000000000000000
somm1tmgpwsv4j5gps9avqz9rxqnmp7nudm7840nmck,11300000.000000000000000000
somm105sej058wpf9wfya9n48r43kd6r83kkee8l385,102942323.000000000000000000
somm1e0zv8m7f2z7vu2szd0rq7fqaml8val8nz3rje8,100000000000.000000000000000000
somm1qu0t72xup87gya4553d8jscg5686pulsuh3rhk,10000000.000000000000000000
somm1xcqt9tu9q9jzculqrryzp3v472336vlftnks8l,1000000.000000000000000000
somm1a583xjv6ylrdfzm3udk6jnj4xy28k2wgv3hq9d,1000000.000000000000000000
somm1x3vcn949mwnhvfez6ce2tuvluu85sjl7q94jvq,100000.000000000000000000
somm19vf5mfr40awvkefw69nl6p3mmlsnacmmxmfg3a,10000.000000000000000000
somm10euawmvvt7fw4hdwh0nrk2rgez07zraxyvq78k,786179.000000000000000000
somm17cfk3rfr3v0jyf28kvww4r5svx5cxm2q8xgvhz,4958000000.000000000000000000
somm1dja5wlx2zk749w7wlynj0m8vduc2hesqtm9ev6,1000000.000000000000000000
somm1ux7mjv82t0q6j5u9ls0jp7ntyfgphzzhw9hr4k,1000000.000000000000000000
somm15xjn94j7s94hxmdd3ucffmwehap0jnulguln7x,98000000.000000000000000000
somm1z0ssgfj0khzf8fc6x2j28mysgalug8aevx0lgr,92800697.000000000000000000
somm1dv62904dr25e54k32unylyr7d4np3qy3lr3xk3,89840000.000000000000000000
somm10sspzxs27qkj0ccfwk6xgr67qk8e00whyvvpgv,840870.000000000000000000
somm10euawmvvt7fw4hdwh0nrk2rgez07zraxyvq78k,777333.000000000000000000
somm1rkas75auffvr7vjt57fl3637ryleamlr5wksjx,77269052.000000000000000000
somm1wxuyhxp5jke9jp4c6x6uhdc795uaxc5heksnwf,750838.000000000000000000
somm1fvfh8py05qqs5x3vz258gv68c3afh3y7c4g6u8,75000000.000000000000000000
somm198u54gttp4ecwmg4putuvz379at7vxfnj50lev,7500.000000000000000000
somm13zf4v5yup34lk8qxx99y085cj6x4nrw2an6fwl,72618082.000000000000000000
somm15qgpud8s9mz7xr7dc3nxyqz5p2dmkpefu859he,71993750.000000000000000000
somm1pqnarwhqk229ac79wcakh57gtzwzqwxrsjfut7,69000000.000000000000000000
somm12ptgw4m5mm3s5gfrkrjyj6yxuj7r8uxn2p7xqf,68000000.000000000000000000
somm10gvgsutdqd7lxwzsjm2g3uz4e3stduxrmxx53f,67500000.000000000000000000
somm1sywqmssxxgvw5544effpqw6mn9xzdn3cydlfpk,603000000.000000000000000000
somm1n6zzdluewmuvr4anewnnajpjnnvm5pwuwqzuef,60000000.000000000000000000
somm1w5svr8h6lc5xckaz9vwcuqhwuvu5gxh5clqggq,58000000.000000000000000000
somm198xgde4nuzhnm2ll8e7n9p3q74mkads0jmejmh,58000000.000000000000000000
somm1ycm86je8eumskz8th2qtc0umhdr3nhr9dmuwg9,56413079.000000000000000000
somm13k6qfw70078hzfwmnxucaz22tvfst526xzhufe,551200000.000000000000000000
somm1g452jgl4f2gygafw0ptgqec9melw452fkk45nk,55000000.000000000000000000
somm1xhwcv9egw7qgx8ef7v032tk2fga58ayuevnasl,54578381.000000000000000000
somm1wjwtvvaphgqu6veqzzmk7r46r02ghc6ggxxsyj,5454704.000000000000000000
somm1vdnf245e8tjt2vgra9qyscns8pa4u49jjdkedr,53815387.000000000000000000
somm10t8lusgdjqfnn9z2ea085mah9u65h839ecu29r,52887543.000000000000000000
somm124tztqwj5lkf434pq9jjcxykda2mn964rsctkh,50000000.000000000000000000
somm1ykkpc0dnetfsya88f5nrdd7p57kplaw8usjksc,50000000.000000000000000000
somm1rzpx9c0asu3zey73h04zf4w98wmngcjkw3ysry,50000000.000000000000000000
somm1nffxrer06tgkzlhzdxtz7efrqf0ykufrde69s0,50000000.000000000000000000
somm1xcqt9tu9q9jzculqrryzp3v472336vlftnks8l,500000.000000000000000000
somm1f97xhgsy4866xf98fcfwnuk0nhwuu0ls06apmc,460500000.000000000000000000
somm1dqvvk4aqk6uhsz44jzt28ttmr6hs39mx4vrql6,44000000.000000000000000000
somm1vd09qjffsh09npmpqjzzwvwmgqwx825h99rnu7,40440233.000000000000000000
somm1wfwqp447e2kl5hz5nyvzgurrm02tyrfv4la0pm,4000000.000000000000000000
